SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
[NH3+]C(CC(=O)N1CCCC1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,D2934,[H][N+]([H])([H])C(CC(=O)N1CCC[C@H]1C(=O)NCc2ccc(CC(=O)O)cc2)Cc3ccc(F)c(F)c3,nan,nan,nan,0.0,nan,nan
CCOC(=O)C1CCN(CCCOc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)CC1,D2935,CCOC(=O)C1CCN(CC1)CCCOc1ccc(cc1)S(=O)(=O)NC(=O)Nc1ccccc1,0.0,nan,nan,nan,nan,nan
CCOC(=O)C1CCN(CCCOc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)CC1,D2935,CCOC(=O)C1CCN(CC1)CCCOc1ccc(cc1)S(=O)(=O)NC(=O)Nc1ccccc1,nan,0.0,nan,nan,nan,nan
CCOC(=O)C1CCN(CCCOc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)CC1,D2935,CCOC(=O)C1CCN(CC1)CCCOc1ccc(cc1)S(=O)(=O)NC(=O)Nc1ccccc1,nan,nan,0.0,nan,nan,nan
CCOC(=O)C1CCN(CCCOc2ccc(S(=O)(=O)NC(=O)Nc3ccccc3)cc2)CC1,D2935,CCOC(=O)C1CCN(CC1)CCCOc1ccc(cc1)S(=O)(=O)NC(=O)Nc1ccccc1,nan,nan,nan,0.0,nan,nan
NC(CC(=O)N1CCCC1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,D2936,N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)CC(=O)O)Cc1ccc(c(c1)F)F,0.0,nan,nan,nan,nan,nan
NC(CC(=O)N1CCCC1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,D2936,N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)CC(=O)O)Cc1ccc(c(c1)F)F,nan,0.0,nan,nan,nan,nan
NC(CC(=O)N1CCCC1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,D2936,N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)CC(=O)O)Cc1ccc(c(c1)F)F,nan,nan,0.0,nan,nan,nan
NC(CC(=O)N1CCCC1C(=O)NCc1ccc(CC(=O)O)cc1)Cc1ccc(F)c(F)c1,D2936,N[C@@H](CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(cc1)CC(=O)O)Cc1ccc(c(c1)F)F,nan,nan,nan,0.0,nan,nan
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,D2938,Clc1cc(cc(Cl)c1N)[C@@H](O)CNC(C)(C)C,0.0,nan,nan,nan,nan,nan
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,D2938,Clc1cc(cc(Cl)c1N)[C@@H](O)CNC(C)(C)C,nan,0.0,nan,nan,nan,nan
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,D2938,Clc1cc(cc(Cl)c1N)[C@@H](O)CNC(C)(C)C,nan,nan,0.0,nan,nan,nan
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,D2938,Clc1cc(cc(Cl)c1N)[C@@H](O)CNC(C)(C)C,nan,nan,nan,0.0,nan,nan
CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,D2939,Clc1cc(ccc1)C(=O)[C@H]([NH2+]C(C)(C)C)C,0.0,nan,nan,nan,nan,nan
CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,D2939,Clc1cc(ccc1)C(=O)[C@H]([NH2+]C(C)(C)C)C,nan,0.0,nan,nan,nan,nan
CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,D2939,Clc1cc(ccc1)C(=O)[C@H]([NH2+]C(C)(C)C)C,nan,nan,0.0,nan,nan,nan
CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,D2939,Clc1cc(ccc1)C(=O)[C@H]([NH2+]C(C)(C)C)C,nan,nan,nan,0.0,nan,nan
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2N2CCC(C(=O)O)CC2)c(C(=O)Nc2ccc(Cl)cn2)c1,D294,COc4ccc(NC(=O)c1ccc(C(=N)N(C)C)cc1N2CCC(C(=O)O)CC2)c(C(=O)Nc3ccc(Cl)cn3)c4,0.0,nan,nan,nan,nan,nan
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,D2940,CC(C1CCC(CC1)C(=O)Nc1ccncc1)N,0.0,nan,nan,nan,nan,nan
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,D2940,CC(C1CCC(CC1)C(=O)Nc1ccncc1)N,nan,0.0,nan,nan,nan,nan
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,D2940,CC(C1CCC(CC1)C(=O)Nc1ccncc1)N,nan,nan,0.0,nan,nan,nan
CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,D2940,CC(C1CCC(CC1)C(=O)Nc1ccncc1)N,nan,nan,nan,0.0,nan,nan
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,D2941,Clc1cccc(c1)C(=O)C(NC(C)(C)C)C,0.0,nan,nan,nan,nan,nan
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,D2941,Clc1cccc(c1)C(=O)C(NC(C)(C)C)C,nan,0.0,nan,nan,nan,nan
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,D2941,Clc1cccc(c1)C(=O)C(NC(C)(C)C)C,nan,nan,0.0,nan,nan,nan
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,D2941,Clc1cccc(c1)C(=O)C(NC(C)(C)C)C,nan,nan,nan,0.0,nan,nan
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,D2942,O=C(c1ccc(cc1)Cl)NCCN1CCOCC1,0.0,nan,nan,nan,nan,nan
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,D2942,O=C(c1ccc(cc1)Cl)NCCN1CCOCC1,nan,0.0,nan,nan,nan,nan
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,D2942,O=C(c1ccc(cc1)Cl)NCCN1CCOCC1,nan,nan,0.0,nan,nan,nan
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,D2942,O=C(c1ccc(cc1)Cl)NCCN1CCOCC1,nan,nan,nan,0.0,nan,nan
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,D2943,O=C(Nc1cccc(C(F)(F)F)c1)Nc2ccc(Br)cc2c3nnn[nH]3,0.0,nan,nan,nan,nan,nan
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,D2943,O=C(Nc1cccc(C(F)(F)F)c1)Nc2ccc(Br)cc2c3nnn[nH]3,nan,0.0,nan,nan,nan,nan
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,D2943,O=C(Nc1cccc(C(F)(F)F)c1)Nc2ccc(Br)cc2c3nnn[nH]3,nan,nan,0.0,nan,nan,nan
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,D2943,O=C(Nc1cccc(C(F)(F)F)c1)Nc2ccc(Br)cc2c3nnn[nH]3,nan,nan,nan,0.0,nan,nan
CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,D2948,NC(Cc1cc(F)c(cc1F)F)CC(=O)N1CCNC(=O)C1COC(C)(C)C,0.0,nan,nan,nan,nan,nan
CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,D2948,NC(Cc1cc(F)c(cc1F)F)CC(=O)N1CCNC(=O)C1COC(C)(C)C,nan,0.0,nan,nan,nan,nan
CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,D2948,NC(Cc1cc(F)c(cc1F)F)CC(=O)N1CCNC(=O)C1COC(C)(C)C,nan,nan,0.0,nan,nan,nan
CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,D2948,NC(Cc1cc(F)c(cc1F)F)CC(=O)N1CCNC(=O)C1COC(C)(C)C,nan,nan,nan,0.0,nan,nan
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(C3CN(Cc4ccnc5ncccc45)C3)C(=O)OC12C,D2949,CC[C@H]1OC(=O)[C@@H](C)C(=O)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C[C@@H](C(=O)[C@H]([C@@H]2[C@@]1(C)OC(=O)N2C1CN(C1)Cc1ccnc2c1cccn2)C)C)(C)OC,0.0,nan,nan,nan,nan,nan
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(C3CN(Cc4ccnc5ncccc45)C3)C(=O)OC12C,D2949,CC[C@H]1OC(=O)[C@@H](C)C(=O)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C[C@@H](C(=O)[C@H]([C@@H]2[C@@]1(C)OC(=O)N2C1CN(C1)Cc1ccnc2c1cccn2)C)C)(C)OC,nan,0.0,nan,nan,nan,nan
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(C3CN(Cc4ccnc5ncccc45)C3)C(=O)OC12C,D2949,CC[C@H]1OC(=O)[C@@H](C)C(=O)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C[C@@H](C(=O)[C@H]([C@@H]2[C@@]1(C)OC(=O)N2C1CN(C1)Cc1ccnc2c1cccn2)C)C)(C)OC,nan,nan,0.0,nan,nan,nan
CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(C3CN(Cc4ccnc5ncccc45)C3)C(=O)OC12C,D2949,CC[C@H]1OC(=O)[C@@H](C)C(=O)[C@@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H]([C@@H]2O)N(C)C)[C@@](C[C@@H](C(=O)[C@H]([C@@H]2[C@@]1(C)OC(=O)N2C1CN(C1)Cc1ccnc2c1cccn2)C)C)(C)OC,nan,nan,nan,0.0,nan,nan
COc1ccc2c(=O)n(-c3ccc(OCCCN4CCCC4)cc3)c(C)nc2c1,D295,COc4ccc3c(=O)n(c2ccc(OCCCN1CCCC1)cc2)c(C)nc3c4,0.0,nan,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,D2950,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccc2)C(=O)c1ccccc1,0.0,nan,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,D2950,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccc2)C(=O)c1ccccc1,nan,0.0,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,D2950,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccc2)C(=O)c1ccccc1,nan,nan,0.0,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,D2950,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccc2)C(=O)c1ccccc1,nan,nan,nan,0.0,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccccc12,D2950,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccc2)C(=O)c1ccccc1,nan,nan,nan,nan,0.0,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,D2951,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccn2)C(=O)c1ccccc1,0.0,nan,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,D2951,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccn2)C(=O)c1ccccc1,nan,0.0,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,D2951,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccn2)C(=O)c1ccccc1,nan,nan,0.0,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,D2951,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccn2)C(=O)c1ccccc1,nan,nan,nan,0.0,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12,D2951,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cccn2)C(=O)c1ccccc1,nan,nan,nan,nan,0.0,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cnccc12,D2952,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1ccnc2)C(=O)c1ccccc1,nan,nan,nan,nan,0.0,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,D2953,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cncc2)C(=O)c1ccccc1,0.0,nan,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,D2953,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cncc2)C(=O)c1ccccc1,nan,0.0,nan,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,D2953,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cncc2)C(=O)c1ccccc1,nan,nan,0.0,nan,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,D2953,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cncc2)C(=O)c1ccccc1,nan,nan,nan,0.0,nan,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ccncc12,D2953,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1cncc2)C(=O)c1ccccc1,nan,nan,nan,nan,0.0,nan
CC1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cccnc12,D2954,CC1CN(CCN1C(=O)C(=O)c1c[nH]c2c1nccc2)C(=O)c1ccccc1,nan,nan,nan,nan,0.0,nan
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,D2955,CCCCCCC(n1cnc2c1ncnc2N)C(O)C,0.0,nan,nan,nan,nan,nan
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,D2955,CCCCCCC(n1cnc2c1ncnc2N)C(O)C,nan,0.0,nan,nan,nan,nan
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,D2955,CCCCCCC(n1cnc2c1ncnc2N)C(O)C,nan,nan,0.0,nan,nan,nan
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,D2955,CCCCCCC(n1cnc2c1ncnc2N)C(O)C,nan,nan,nan,0.0,nan,nan
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21,D2955,CCCCCCC(n1cnc2c1ncnc2N)C(O)C,nan,nan,nan,nan,0.0,nan
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2956,CCN(C(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C)CC,0.0,nan,nan,nan,nan,nan
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2956,CCN(C(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C)CC,nan,0.0,nan,nan,nan,nan
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2956,CCN(C(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C)CC,nan,nan,0.0,nan,nan,nan
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2956,CCN(C(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C)CC,nan,nan,nan,0.0,nan,nan
CCN(CC)C(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2956,CCN(C(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C)CC,nan,nan,nan,nan,0.0,nan
CC(C)(C)c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)s2)cc(C(C)(C)C)c1O,D2957,Clc1cc(CSc2nnc(s2)c2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)ccc1Cl,0.0,nan,nan,nan,nan,nan
CC(C)(C)c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)s2)cc(C(C)(C)C)c1O,D2957,Clc1cc(CSc2nnc(s2)c2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)ccc1Cl,nan,0.0,nan,nan,nan,nan
CC(C)(C)c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)s2)cc(C(C)(C)C)c1O,D2957,Clc1cc(CSc2nnc(s2)c2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)ccc1Cl,nan,nan,0.0,nan,nan,nan
CC(C)(C)c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)s2)cc(C(C)(C)C)c1O,D2957,Clc1cc(CSc2nnc(s2)c2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)ccc1Cl,nan,nan,nan,0.0,nan,nan
CC(C)(C)c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)s2)cc(C(C)(C)C)c1O,D2957,Clc1cc(CSc2nnc(s2)c2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)ccc1Cl,nan,nan,nan,nan,0.0,nan
CS(=O)(=O)NCCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,D2958,Clc1ccc(cc1)C(NC(=O)C1(N)CCCN(C1)c1ncnc2c1cc[nH]2)CCNS(=O)(=O)C,0.0,nan,nan,nan,nan,nan
CS(=O)(=O)NCCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,D2958,Clc1ccc(cc1)C(NC(=O)C1(N)CCCN(C1)c1ncnc2c1cc[nH]2)CCNS(=O)(=O)C,nan,0.0,nan,nan,nan,nan
CS(=O)(=O)NCCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,D2958,Clc1ccc(cc1)C(NC(=O)C1(N)CCCN(C1)c1ncnc2c1cc[nH]2)CCNS(=O)(=O)C,nan,nan,0.0,nan,nan,nan
CS(=O)(=O)NCCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,D2958,Clc1ccc(cc1)C(NC(=O)C1(N)CCCN(C1)c1ncnc2c1cc[nH]2)CCNS(=O)(=O)C,nan,nan,nan,0.0,nan,nan
CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2959,CNC(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C,0.0,nan,nan,nan,nan,nan
CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2959,CNC(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C,nan,0.0,nan,nan,nan,nan
CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2959,CNC(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C,nan,nan,0.0,nan,nan,nan
CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2959,CNC(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C,nan,nan,nan,0.0,nan,nan
CNC(=O)CN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,D2959,CNC(=O)CN1Cc2c(C1=O)nc(c(c2c1ccc(cc1Cl)Cl)CN)C,nan,nan,nan,nan,0.0,nan
COc1ccc2nc(C)n(-c3ccc(OCCCN4CCCC4)cc3)c(=O)c2c1,D296,COc4ccc3nc(C)n(c2ccc(OCCCN1CCCC1)cc2)c(=O)c3c4,0.0,nan,nan,nan,nan,nan
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(=O)N1CCCC1,D2960,COc1cc(ccc1OCC(=O)N1CCCC1)n1cnc2c(c1=O)sc(c2)c1ccc(cc1)Cl,0.0,nan,nan,nan,nan,nan
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(=O)N1CCCC1,D2960,COc1cc(ccc1OCC(=O)N1CCCC1)n1cnc2c(c1=O)sc(c2)c1ccc(cc1)Cl,nan,0.0,nan,nan,nan,nan
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(=O)N1CCCC1,D2960,COc1cc(ccc1OCC(=O)N1CCCC1)n1cnc2c(c1=O)sc(c2)c1ccc(cc1)Cl,nan,nan,0.0,nan,nan,nan
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(=O)N1CCCC1,D2960,COc1cc(ccc1OCC(=O)N1CCCC1)n1cnc2c(c1=O)sc(c2)c1ccc(cc1)Cl,nan,nan,nan,0.0,nan,nan
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCC(=O)N1CCCC1,D2960,COc1cc(ccc1OCC(=O)N1CCCC1)n1cnc2c(c1=O)sc(c2)c1ccc(cc1)Cl,nan,nan,nan,nan,0.0,nan
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,D2961,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,0.0,nan,nan,nan,nan,nan
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,D2961,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,nan,0.0,nan,nan,nan,nan
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,D2961,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,nan,nan,0.0,nan,nan,nan
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,D2961,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,nan,nan,nan,0.0,nan,nan
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,D2961,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,nan,nan,nan,nan,0.0,nan
COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12,D2962,COc1ccnc2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1C)C(=O)c1ccccc1,0.0,nan,nan,nan,nan,nan
COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12,D2962,COc1ccnc2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1C)C(=O)c1ccccc1,nan,0.0,nan,nan,nan,nan
COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12,D2962,COc1ccnc2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1C)C(=O)c1ccccc1,nan,nan,0.0,nan,nan,nan
COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12,D2962,COc1ccnc2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1C)C(=O)c1ccccc1,nan,nan,nan,0.0,nan,nan
COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)c12,D2962,COc1ccnc2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1C)C(=O)c1ccccc1,nan,nan,nan,nan,0.0,nan
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,D2963,COc1cnc(c2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1)OC,0.0,nan,nan,nan,nan,nan
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,D2963,COc1cnc(c2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1)OC,nan,0.0,nan,nan,nan,nan
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,D2963,COc1cnc(c2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1)OC,nan,nan,0.0,nan,nan,nan
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,D2963,COc1cnc(c2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1)OC,nan,nan,nan,0.0,nan,nan
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,D2963,COc1cnc(c2c1c(c[nH]2)C(=O)C(=O)N1CCN(CC1)C(=O)c1ccccc1)OC,nan,nan,nan,nan,0.0,nan
COc1ccc(N2C(=O)C(Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)C2C(=O)O)cc1,D2964,COc5ccc(N4C(=O)[C@@H](Cc3cccc(OCCc2nc(c1ccccc1)oc2C)c3)[C@H]4C(=O)O)cc5,nan,nan,nan,0.0,nan,nan
COc1ccc(N2C(=O)C(Cc3cccc(OCCc4nc(-c5ccccc5)oc4C)c3)C2C(=O)O)cc1,D2964,COc5ccc(N4C(=O)[C@@H](Cc3cccc(OCCc2nc(c1ccccc1)oc2C)c3)[C@H]4C(=O)O)cc5,nan,nan,nan,nan,0.0,nan
Cc1cc2cc(N=C(NC#N)NC3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,D2965,N#CNC(=Nc1ccc2c(c1)cc(o2)C)NC1CCCCN(C1=O)CC(=O)N1CCCC1,0.0,nan,nan,nan,nan,nan
Cc1cc2cc(N=C(NC#N)NC3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,D2965,N#CNC(=Nc1ccc2c(c1)cc(o2)C)NC1CCCCN(C1=O)CC(=O)N1CCCC1,nan,0.0,nan,nan,nan,nan
Cc1cc2cc(N=C(NC#N)NC3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,D2965,N#CNC(=Nc1ccc2c(c1)cc(o2)C)NC1CCCCN(C1=O)CC(=O)N1CCCC1,nan,nan,0.0,nan,nan,nan
Cc1cc2cc(N=C(NC#N)NC3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,D2965,N#CNC(=Nc1ccc2c(c1)cc(o2)C)NC1CCCCN(C1=O)CC(=O)N1CCCC1,nan,nan,nan,0.0,nan,nan
