SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(F)c(F)c4)n2C)CC3)n(C)n1,A3675,Cc5cc(c4ccc3CCN(CCCSc2nnc(c1ccc(F)c(F)c1)n2C)CCc3c4)n(C)n5,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4cccn4C)n2C)CC3)no1,A3678,Cc5cc(c4ccc3CCN(CCCSc2nnc(c1cccn1C)n2C)CCc3c4)no5,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)(C)C)oc6c(C)c5CC4)n3C)cccc2n1,A3683,Cc6ccc5c(c4nnc(SCCCN3CCc2cc1nc(C(C)(C)C)oc1c(C)c2CC3)n4C)cccc5n6,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1cc(OC2CC3CCC(C2)N3)nc(-c2ccccc2C#N)c1,A3688,C1C[C@@H](N2)C[C@@H](C[C@H]12)Oc(cc(c3)C#N)nc3-c4ccccc4C#N,1.0,1.0,1.0,1.0,1.0,1.0
CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N1CCOCC1,A37,CC(Oc3cccc4ncnc(Nc2ccc(OCc1ccccn1)c(Cl)c2)c34)C(=O)N5CCOCC5,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(-c2ccc(C#Cc3cccc(C#Cc4ccc(-c5ccc(OC)cc5)cc4)[n+]3C)cc2)cc1,A3714,COc1ccc(cc1)-c2ccc(cc2)C#Cc([n+]3C)cccc3C#Cc(cc4)ccc4-c(cc5)ccc5OC,1.0,1.0,1.0,1.0,1.0,1.0
COc1cccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)c1,A3715,COc1cccc(c1)c1c[nH]c(n1)[C@@H]1N[C@H](C2CCOCC2)c2c(C1)c1ccccc1[nH]2,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC3(CCOC3=O)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A3719,CC(C(=O)N[C@]4(c1ccccc1)CC[C@@H](N3CCC2(CCOC2=O)CC3)CC4)c5cc(C(F)(F)F)cc(C(F)(F)F)c5,1.0,1.0,1.0,1.0,1.0,1.0
O=C(C1CNCCC1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccccc2OC(F)F)c2cccc(F)c12)C1CC1,A3722,FC(Oc1ccccc1Cn1cc(c2c1cccc2F)CN(C(=O)C1CNCCC1(O)c1ccc(c(c1)F)F)C1CC1)F,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCCN(CC)CC=CCCc1ccc(Cl)cc1,A3725,CCCCCCCN(C/C=C\CCc1ccc(cc1)Cl)CC,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(=O)[nH]cn1,A3743,O=c1[nH]cnc(c1)N1C(=O)N(C(=O)C21CCN(CC2)Cc1ncccc1C)c1ccc(cc1)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cccc(C2CCN(C3CCC(C(=O)NCc4cc(C(F)(F)F)cc(C(F)(F)F)c4)(C(C)C)C3)CC2)c1,A3745,COc1cccc(c1)C1CCN(CC1)C1CCC(C1)(C(C)C)C(=O)NCc1cc(cc(c1)C(F)(F)F)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-n2cc(C3CCNCC3)c3ccc(Cl)cc32)cc1,A3757,c1cc(F)ccc1-n(c(c23)cc(Cl)cc3)cc2C4CCNCC4,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(Cn2cncc2C[N+]C2CCN(c3cccc4ncccc34)C2=O)cc1,A377,O=C1N(CCC1[N+]Cc1[nH0](c[nH0]c1)Cc1ccc(C#N)cc1)c1cccc2[nH0]cccc21,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(Cl)cc5)C4)n3C)cccc2n1,A3776,Clc1ccc(cc1)[C@@]12CN(C[C@H]2C1)CCCSc1nnc(n1C)c1cccc2c1ccc(n2)C,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)c1[nH]c2cc(F)ccc2c1C1C[NH2+]CCC1F,A379,Fc1cc2[nH]c(C(OC)=O)c(c2cc1)[C@@H]1C[NH2+]CC[C@H]1F,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(Cn2cncc2C[N+](CC[N+]2CCOCC2)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1,A3815,Clc1cccc(c1)CN1CCC([N+](CC[N+]2CCOCC2)Cc2[nH0](c[nH0]c2)Cc2ccc(C#N)cc2)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
CCCC[N+](Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2ccccc2)C1=O,A3818,O=C1N(CCC1[N+](CCCC)Cc1[nH0](c[nH0]c1)Cc1ccc(C#N)cc1)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)CCN(C)C(=O)c1ccc(-c2ccc(C3CC(F)=NN3c3ccc(C#N)cc3)cc2)cc1,A3844,CN(C(=O)c1ccc(cc1)c1ccc(cc1)[C@H]1CC(=NN1c1ccc(cc1)C#N)F)CCN(C)C,1.0,1.0,1.0,1.0,1.0,1.0
CN(C(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(C(=O)N(C)C2CCN(CCCc3ccc(Cl)cc3)C2)C1,A3845,CN(C(=O)c2ccc(c1ccc(C(F)(F)F)cc1)cc2)[C@H]5CCN(C(=O)N(C)[C@@H]4CCN(CCCc3ccc(Cl)cc3)C4)C5,1.0,1.0,1.0,1.0,1.0,1.0
Nc1ccc(-c2cccc(F)c2)cc1NC(=O)c1ccc(CN2CCC3(CCCN3)CC2)cc1,A3846,Fc1cccc(c1)c1ccc(c(c1)NC(=O)c1ccc(cc1)CN1CCC2(CC1)CCCN2)N,1.0,1.0,1.0,1.0,1.0,1.0
CN(CCOc1ccccc1)CCc1ccc(NS(C)(=O)=O)cc1,A3856,CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,A3863,CCc1nc2c(s1)c1CCN(CCc1cc2)CCCSc1nnc(n1C)c1cccc2c1ccc(n2)C,1.0,1.0,1.0,1.0,1.0,1.0
Clc1cccc(N2CCN(CCCCOc3cc4ccccc4cn3)CC2)c1Cl,A3864,Clc1c(Cl)cccc1N1CCN(CC1)CCCCOc1ncc2c(c1)cccc2,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccncc1-c1nnc(SCCCN2CCc3ccc(-c4cc(C)on4)cc3CC2)n1C,A3871,COc1ccncc1c1nnc(n1C)SCCCN1CCc2c(CC1)ccc(c2)c1noc(c1)C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(=O)oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,A3874,Fc1ccc2c(c1)onc2C1CCN(CC1)CCCCOc1ccc2c(c1)oc(=O)cc2C,1.0,1.0,1.0,1.0,1.0,1.0
CC1=NC2=[N+](CCCC2O)C(=O)C1CC[NH+]1CCC(c2noc3cc(F)ccc23)CC1,A3894,Fc1cc2onc(c2cc1)C1CC[NH+](CC1)CC[C@@H]1C(=NC2=[N+](CCC[C@H]2O)C1=O)C,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C(F)(F)F,A3900,c1cccc(c12)c(ns2)N(CC3)CCN3CCc(c4)ccc(c45)[C@H](CC5)NC(=O)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cc1,A3903,Cc1ccc(cc1)CN1C2CCC1CC(C2)Oc1cccc(c1)C(=O)N,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(CCOCc2cccc(COCCc3ccc(C)cc3)[n+]2C)cc1,A3919,Cc1ccc(cc1)CCOCc1cccc([n+]1C)COCCc1ccc(cc1)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3ccncn3)CC2)C1,A3924,CC(C)[C@]4(C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC[C@@H](N3CCC(c2ccncn2)CC3)C4,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(CCCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccccc1Cl,A3931,Cn1c(CCCCCN2CC3[C@@](C2)(C3)c2ccc(cc2)C(F)(F)F)nnc1c1ccccc1Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(SCCCN2CC3CCN(c4cccc(OC(F)(F)F)c4)C3C2)nnc1-c1cnccn1,A3935,Cn1c(SCCCN2CC3C(C2)N(CC3)c2cccc(c2)OC(F)(F)F)nnc1c1nccnc1,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2ccc(OC)cc2)CC1,A3937,COC(=O)C1(CCN(CC1)Cc1ccc(cc1)OC)CNC(=O)c1cc(Cl)cc(c1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
FC(F)(F)Oc1ccc(-c2c[nH]c(C3Cc4c([nH]c5ccccc45)C(C4CCOCC4)N3)n2)cc1,A3940,FC(Oc1ccc(cc1)c1c[nH]c(n1)[C@@H]1N[C@H](C2CCOCC2)c2c(C1)c1ccccc1[nH]2)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
O=c1nc(NC2CC3CCC(C2)N3c2ccc3c(c2)OCO3)c2cc(Cl)ccc2n1CC(F)(F)F,A3950,c1c(Cl)ccc(c12)n(CC(F)(F)F)c(=O)nc2N[C@H](C[C@H]34)C[C@@H](CC3)N4c(c5)ccc(c56)OCO6,1.0,1.0,1.0,1.0,1.0,1.0
CC(O)C(=O)NC1CC(C)(C)Oc2nc(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)cc21,A3961,O=C(C(O)C)NC1CC(C)(C)Oc2c1cc(c1ccc(cc1)Cl)c(n2)c1ccc(cc1Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1cnc(Nc2cc(NCC3CNCCO3)c(-c3cccc(F)c3)cn2)cn1,A397,N#Cc1cnc(cn1)Nc1ncc(c(c1)NC[C@@H]1CNCCO1)c1cccc(c1)F,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)OC(=O)NCCC[NH+](Cc1cncn1Cc1ccc(C#N)cc1)C1CCN(Cc2cccc(Cl)c2)C1=O,A3977,Clc1cc(ccc1)CN1CC[C@@H]([NH+](Cc2n(cnc2)Cc2ccc(cc2)C#N)CCCNC(OC(C)(C)C)=O)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
CC1CCCN1C1CC(c2ccc(-c3ccc(C#N)cc3)cc2)C1,A3981,C1CC[C@@H](C)N1[C@@H](C2)C[C@H]2c(cc3)ccc3-c(cc4)ccc4C#N,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(C(=O)C2CCN(CCCc3ccccc3)CC2)cc1,A3985,Cc1ccc(cc1)C(=O)C1CCN(CC1)CCCc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(OC(F)(F)F)cc4)C3C2)n1C,A3995,Cc1ncoc1c1nnc(n1C)SCCCN1CC2C(C1)N(CC2)c1ccc(cc1)OC(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCOc1cc(CCN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,A4000,CCOc4cc(CCN3CCC(Nc2nc1ccccc1o2)CC3)ccc4OC,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cc(Cl)cc(Cl)c4)C3C2)n1C,A4001,Clc1cc(Cl)cc(c1)N1CCC2C1CN(C2)CCCSc1nnc(n1C)c1ocnc1C,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C(=N)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1,A4002,Clc1cnc(cc1)NC(=O)c2c(cccc2)NC(=O)c(cc3)ccc3/C(=N/[H])N(C)C,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1,A403,Fc1ccc(cc1)C(N1CCNCC1)Cc1ccccc1OC(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCCCC(=O)NCc1ccc(CC(O)CO)c(OC)c1,A4036,O(C)c1cc(ccc1C[C@@H](O)CO)CNC(=O)CCCCCCCC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)N1CCN(C2CCc3ccc(OCc4noc(-c5ccc(Cl)cc5)n4)cc32)CC1,A4039,c1cc(Cl)ccc1-c2nc(no2)COc(cc3)cc(c34)[C@H](CC4)N(CC5)CCN5C(C)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)OC(=O)N1CCC2C[NH+](CC(O)COc3ccc(C#N)cc3)CC(C1)O2,A4050,O1[C@@H]2CCN(C[C@@H]1C[NH+](C2)C[C@@H](O)COc1ccc(cc1)C#N)C(OC(C)(C)C)=O,1.0,1.0,1.0,1.0,1.0,1.0
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCNS(C)(=O)=O)c1,A4065,Cc1cc(Cl)c(c(Cl)c1)OCCOc2ccc(cc2)[C@H]3CCNC[C@@H]3C(=O)N(C4CC4)Cc(c5)cc(CCCOC)cc5OCCCNS(=O)(=O)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,A4070,COc1cc(N)c(Cl)cc1C(=O)N[C@H]2CCN(C[C@H]2OC)CCCOc(cc3)ccc3F,1.0,1.0,1.0,1.0,1.0,1.0
CCCCNCCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,A4075,CCCCNCCC(O)c1cc2c(Cl)cc(Cl)cc2c3cc(ccc13)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
c1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1,A4076,c1ccc(cc1)CCN1CCC(CC1)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CCCCN1CCCC1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O,A4077,CCCCN1CCC[C@H]1Cn1nc(Cc2ccc(cc2)Cl)c2c(c1=O)nccc2,1.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)C1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC(=O)N1Cc1ccc(C(=N)N(C)C)cc1,A4090,CCOC(=O)C1CN(CC(=O)N1Cc1ccc(cc1)C(=N)N(C)C)S(=O)(=O)c1cc2c([nH]1)ccc(c2)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CN(CCCCOc1ccc([N+](=O)[O-])cc1)Cc1ccc([N+](=O)[O-])cc1,A4101,c1cc([N+](=O)[O-])ccc1OCCCCN(C)Cc(cc2)ccc2[N+](=O)[O-],1.0,1.0,1.0,1.0,1.0,1.0
O=c1ccc2ncc(F)c3c2n1CC3(O)CC12CCC(NC=Cc3ccccc3)(CC1)CO2,A4106,Fc1cnc2c3c1C(O)(Cn3c(=O)cc2)CC12CCC(CC1)(CO2)N/C=C/c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(c1ccc(Cl)c(Cl)c1)C1CCN(CCc2ccccc2)CC1,A4132,O=C(c1ccc(c(c1)Cl)Cl)C1CCN(CC1)CCc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
C[N+]1(CCc2ccccc2)CCC(C(=O)c2ccc(Cl)cc2)CC1,A4151,c1cc(Cl)ccc1C(=O)[C@H](CC2)CC[N@@+]2(C)CCc3ccccc3,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C2CN(CCc3cccc(OC)c3)CC2CNC(=O)c2cccc(Cl)c2)cc1,A4152,COc1ccc(cc1)C1CN(CC1CNC(=O)c1cccc(c1)Cl)CCc1cccc(c1)OC,1.0,1.0,1.0,1.0,1.0,1.0
CS(=O)(=O)Nc1ccc(C(=O)C2CCN(CCc3ccccc3)CC2)cc1,A4155,O=C(c1ccc(cc1)NS(=O)(=O)C)C1CCN(CC1)CCc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cccc(F)c3)CC2)C1,A4157,CC(C)[C@]4(C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC[C@@H](N3CCC(c2cccc(F)c2)CC3)C4,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(=O)NC1(c2ccccc2)CCC(N2CCC(c3ccc(F)cc3)CC2)CC1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,A4162,O=C(C(c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C)N[C@@]1(CCC(CC1)N1CCC(CC1)c1ccc(cc1)F)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5[nH]ccc5c4)n2C)CC3)o1,A4166,Cc1cnc(o1)c1ccc2c(c1)CCN(CC2)CCCSc1nnc(n1C)c1ccc2c(c1)cc[nH]2,1.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)C1=CC2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)C32,A4194,O(C(=O)C=1n2c3c(c4CC[NH+]5[C@@H](c24)[C@](C=1)(CCC5)CC)cccc3)CC,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(=O)cc(NC2CCN(CC=Cc3ccccc3)CC2)c2cc(Cl)ccc21,A4201,c1cc(Cl)cc(c12)c(cc(=O)n2C)NC3CCN(CC3)C/C=C/c4ccccc4,1.0,1.0,1.0,1.0,1.0,1.0
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cccc(F)c5)CC4C3CCC12,A4209,Fc1cccc(c1)C=C1CC2C(C1O)(C)CCC1C2CCC2C1(C)C=CC(=O)N2C,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(N2N=C(c3ccc4[nH]c(=O)oc4c3)CC2c2ccc(F)cc2)cc1,A4211,N#Cc1ccc(cc1)N1N=C(CC1c1ccc(cc1)F)c1ccc2c(c1)oc(=O)[nH]2,1.0,1.0,1.0,1.0,1.0,1.0
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc(Cl)cc4)n2C)CC3)no1,A4221,Cc5cc(c4ccc3CCN(CCCSc2nnc(c1ccc(Cl)cc1)n2C)CCc3c4)no5,1.0,1.0,1.0,1.0,1.0,1.0
O=C1NCCN1CCN1CCC(C2CN(c3ccc(F)cc3)c3ccccc32)CC1,A4223,Fc1ccc(cc1)N2CC(C3CCN(CCN4CCNC4=O)CC3)c5ccccc25,1.0,1.0,1.0,1.0,1.0,1.0
c1ccc(CCN2C3CCC2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,A4261,c1cccc(c12)[nH]c(-c3ccccc3)c2[C@@H](C[C@H]45)C[C@H](CC5)N4CCc6ccccc6,1.0,1.0,1.0,1.0,1.0,1.0
O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OCCCN3CCCC3)cc2)C(=O)C1,A427,O=C2CN(C(=O)c1cc(F)cc(F)c1)CCN2c4ccc(OCCCN3CCCC3)cc4,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,A4271,c1([C@H](c2ccccc2)CCN(C(C)C)C(C)C)c(ccc(c1)C)O,1.0,1.0,1.0,1.0,1.0,1.0
C[n+]1c(CCCOc2ccc(Cl)cc2)cccc1CCCOc1ccc(Cl)cc1,A4285,Clc1ccc(cc1)OCCCc1cccc([n+]1C)CCCOc1ccc(cc1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCc1cccc(CCCCCC)[n+]1C,A4294,CCCCCCc([n+]1C)cccc1CCCCCC,1.0,1.0,1.0,1.0,1.0,1.0
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,A4307,c1(ccc(cc1)NS(=O)(=O)C)[C@@H](CCC[N@@](CCCCCCC)CC)O,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NC(CCN1C2CCC1CC(n1c(C)nc3c1CCN(c1ccncn1)C3)C2)c1cccc(F)c1,A4308,CC(=O)NC(c1cccc(c1)F)CCN1C2CCC1CC(C2)n1c(C)nc2c1CCN(C2)c1ccncn1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(c1ccc(Cl)cc1)C1CC[N+](CCc2ccccc2)(Cc2ccccc2)CC1,A4312,Clc1ccc(cc1)C(=O)C1CC[N+](CC1)(CCc1ccccc1)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(OCCN(C)CCc2ccccc2)cc1,A4324,CN(CCc1ccccc1)CCOc1ccc(cc1)C,1.0,1.0,1.0,1.0,1.0,1.0
Fc1ccc(-n2cc(C3CCN(CCN4CCNC4=S)CC3)c3ccccc32)cc1,A4328,Fc1ccc(cc1)n1cc(c2c1cccc2)C1CCN(CC1)CCN1CCNC1=S,1.0,1.0,1.0,1.0,1.0,1.0
CC1CN(C(=O)C2CN(C(C)(C)C)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccc(F)cc1,A444,Fc1cc(F)c(cc1)[C@H]2CN(C(C)(C)C)C[C@@H]2C(=O)N(C[C@H]3C)C[C@H](C)[C@@]3(O)c(cc4)ccc4F,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1,A448,CCN(C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2c1cccc2)CC,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nn(-c2ccccc2)nc1C(=O)NC1COc2cccc(N3CCN(C)CC3)c2C1,A453,CN1CCN(CC1)c1cccc2c1CC(CO2)NC(=O)c1nn(nc1C)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C1OC2(CCC(c3nc4ccc(OC(F)(F)F)cc4[nH]3)CC2)CN1c1cccnc1,A470,O=C1OC2(CN1c1cccnc1)CCC(CC2)c1nc2c([nH]1)cc(cc2)OC(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CSc1ncccc1C(=O)N1CCC([N+]Cc2cncn2Cc2ccc(C#N)cc2)C1=O,A486,S(C)c1[nH0]cccc1C(=O)N1CCC([N+]Cc2[nH0](c[nH0]c2)Cc2ccc(C#N)cc2)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(CC)c4ccc(C(F)(F)F)cc34)C2)CC1,A503,CCn1nc(c2c1ccc(c2)C(F)(F)F)NCC(=O)NC1CN(C1)C1CCC(CC1)C(=O)OCC,1.0,1.0,1.0,1.0,1.0,1.0
COc1nccnc1C(C)C1=C(CCN(C)C)Cc2ccccc21,A508,COc1nccnc1[C@@H](C1=C(CCN(C)C)Cc2c1cccc2)C,1.0,1.0,1.0,1.0,1.0,1.0
COCCCc1cc(Cl)cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c1,A510,COCCCc1cc(cc(c1)Cl)CN(C(=O)C1CNCCC1c1ccn(c(=O)c1)C)C1CC1,1.0,1.0,1.0,1.0,1.0,1.0
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CC[NH+]1CC1CC1)C2O5,A521,O1[C@@H]2[C@]34[C@@]5([C@H]([NH+](CC3)CC3CC3)Cc3c4c1c(O)cc3)C[C@H]([C@@](O)(C(C)(C)C)C)[C@]2(OC)CC5,1.0,1.0,1.0,1.0,1.0,1.0
Cc1nc2ccccc2c(=O)n1-c1ccc(OC2CCC(N3CCCC3)CC2)cc1,A528,Cc2nc1ccccc1c(=O)n2c5ccc(OC4CC[C@H](N3CCCC3)CC4)cc5,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(CC2c3cc(Oc4cc(CC5c6cc(OC)c(OC)cc6CCN5C)ccc4O)c(OC)cc3CCN2C)cc1,A539,COc1ccc(cc1)C[C@H]1N(C)CCc2c1cc(Oc1cc(ccc1O)C[C@H]1N(C)CCc3c1cc(OC)c(c3)OC)c(c2)OC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C(O)c1ccc2c(c1)CNC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,A554,O=C1NCc2c(N1)ccc(c2)[C@@H]([C@H](N1CC[C@](CC1)(O)c1ccc(cc1)F)C)O,1.0,1.0,1.0,1.0,1.0,1.0
CCOC(=O)Nc1ccc(C(c2ccc(C(=O)N(CC)CC)cc2)N2CCN(Cc3cscn3)CC2)cc1,A566,CCOC(=O)Nc1ccc(cc1)[C@@H](c1ccc(cc1)C(=O)N(CC)CC)N1CCN(CC1)Cc1ncsc1,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,A575,C([C@@H]1[C@@H]2[N@@]([C@@H](C[C@@H]1OC(c1ccccc1)=O)CC2)C)(OC)=O,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,A576,O=C(N)[C@](CCN(C(C)C)C(C)C)(c1ccccc1)c1ncccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(C1CC(Oc2cccc(Cl)c2)CN1)N1CCCN(C2CCC2)CC1,A579,Clc1cccc(c1)O[C@@H]1CN[C@H](C1)C(=O)N1CCCN(CC1)C1CCC1,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(Cn2cncc2CNC2CCN(Cc3ccccc3)C2=O)cc1,A581,N#Cc1ccc(cc1)Cn1cncc1CNC1CCN(C1=O)Cc1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(F)=C3CCCC3)n2)c(Cl)c1,A593,NC(C(=C1CCCC1)F)C(c1onc(n1)c1ccc(cc1Cl)S(=O)(=O)C)CC1CC1,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc2cc1Oc1ccc3c(c1)C(CCC3)N1CCC(NCc3cncn3C2)C1=O,A618,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCC3)N1CC[C@@H](NCc3n(C2)cnc3)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
